End,0.000029
For,0.000177
Speaker THD Value @1850Hz,0.000179
End,0.000047
For,0.00026
Speaker THD Value @1900Hz,0.00023
End,0.000028
For,0.000309
Speaker THD Value @1950Hz,0.000242
End,0.000025
For,0.000161
Speaker THD Value @2000Hz,0.000146
End,0.000024
For,0.000321
Speaker THD Value @2060Hz,0.000197
End,0.000029
For,0.000172
Speaker THD Value @2120Hz,0.000204
End,0.000101
For,0.000201
Speaker THD Value @2180Hz,0.000204
End,0.00003
For,0.000166
Speaker THD Value @2240Hz,0.000175
End,0.000023
For,0.000159
Speaker THD Value @2300Hz,0.000157
End,0.00004
For,0.000219
Speaker THD Value @2360Hz,0.000176
End,0.000037
For,0.000255
Speaker THD Value @2430Hz,0.000253
End,0.000029
For,0.000203
Speaker THD Value @2500Hz,0.000196
End,0.000047
For,0.000185
Speaker THD Value @2580Hz,0.000688
End,0.000031
For,0.000234
Speaker THD Value @2650Hz,0.000189
End,0.000021
For,0.000168
Speaker THD Value @2720Hz,0.000147
End,0.000022
For,0.000215
Speaker THD Value @2800Hz,0.000487
End,0.000045
For,0.000187
Speaker THD Value @2900Hz,0.000202
End,0.000027
For,0.000177
Speaker THD Value @3000Hz,0.000322
End,0.000028
For,0.000317
Speaker THD Value @3070Hz,0.000186
End,0.000037
For,0.000163
Speaker THD Value @3150Hz,0.000152
End,0.000049
For,0.000265
Speaker THD Value @3250Hz,0.000273
End,0.000028
For,0.000337
Speaker THD Value @3350Hz,0.000205
End,0.000034
For,0.000282
Speaker THD Value @3450Hz,0.000261
End,0.000039
For,0.000257
Speaker THD Value @3550Hz,0.000269
End,0.0001
For,0.000178
Speaker THD Value @3650Hz,0.000256
End,0.000038
For,0.000277
Speaker THD Value @3750Hz,0.000161
End,0.000022
For,0.000158
Speaker THD Value @3870Hz,0.000162
End,0.000096
For,0.000286
Speaker THD Value @4000Hz,0.000241
End,0.000031
For,0.00018
Speaker THD Value @4120Hz,0.000182
End,0.000062
For,0.000186
Speaker THD Value @4250Hz,0.000287
End,0.000046
For,0.000162
Speaker THD Value @4370Hz,0.000161
End,0.000022
For,0.000167
Speaker THD Value @4500Hz,0.000139
End,0.000032
For,0.000166
Speaker THD Value @4620Hz,0.000175
End,0.000063
For,0.00026
Speaker THD Value @4750Hz,0.000639
End,0.000042
For,0.000187
Speaker THD Value @4870Hz,0.000173
End,0.000026
For,0.00025
Speaker THD Value @5000Hz,0.000614
End,0.000033
For,0.000185
Speaker THD Value @5150Hz,0.00017
End,0.000039
For,0.000271
Speaker THD Value @5300Hz,0.000257
End,0.000025
For,0.000217
Speaker THD Value @5450Hz,0.000312
End,0.000044
For,0.000185
Speaker THD Value @5600Hz,0.000176
End,0.000026
For,0.000498
Speaker THD Value @5800Hz,0.00018
End,0.000049
For,0.000202
Speaker THD Value @6000Hz,0.000252
End,0.000024
For,0.000157
Speaker THD Value @6150Hz,0.000148
End,0.000022
For,0.00032
Speaker THD Value @6300Hz,0.000232
End,0.000037
For,0.00027
Speaker THD Value @6500Hz,0.000193
End,0.000113
For,0.000189
Speaker THD Value @6700Hz,0.00019
End,0.000028
For,0.000172
Speaker THD Value @6900Hz,0.000208
End,0.000111
For,0.000255
Speaker THD Value @7100Hz,0.000273
End,0.000032
For,0.000165
Speaker THD Value @7300Hz,0.000249
End,0.000038
For,0.000158
Speaker THD Value @7500Hz,0.000142
End,0.000073
For,0.000214
Speaker THD Value @7750Hz,0.000254
End,0.000029
For,0.00018
Speaker THD Value @8000Hz,0.000179
End,0.000035
For,0.000179
Speaker THD Value @8250Hz,0.00018
End,0.00003
For,0.000163
Speaker THD Value @8500Hz,0.000217
End,0.000026
For,0.000164
Speaker THD Value @8750Hz,0.000257
End,0.000044
For,0.000258
Speaker THD Value @9000Hz,0.000173
End,0.000042
For,0.000256
Speaker THD Value @9250Hz,0.000528
End,0.000039
For,0.000185
Speaker THD Value @9500Hz,0.000171
End,0.000028
For,0.000278
Speaker THD Value @9750Hz,0.000221
End,0.000029
For,0.000388
Speaker THD Value @10000Hz,0.000271
End,0.000024
For,0.000277
Speaker THD Value @10300Hz,0.000152
End,0.000022
For,0.000261
Speaker THD Value @10600Hz,0.00028
End,0.000049
For,0.000268
Speaker THD Value @10900Hz,0.000259
End,0.000039
For,0.000285
Speaker THD Value @11200Hz,0.000392
End,0.000028
For,0.00018
Speaker THD Value @11500Hz,0.00018
End,0.000036
For,0.000161
Speaker THD Value @11800Hz,0.000148
End,0.00002
For,0.00022
Speaker THD Value @12200Hz,0.000234
End,0.000039
For,0.000178
Speaker THD Value @12500Hz,0.000173
End,0.000074
For,0.000176
Speaker THD Value @12800Hz,0.000175
End,0.000029
For,0.000173
Speaker THD Value @13200Hz,0.00022
End,0.00004
For,0.000203
Speaker THD Value @13600Hz,0.000182
End,0.000029
For,0.000224
Speaker THD Value @14000Hz,0.000556
End,0.00003
For,0.0002
Speaker THD Value @14500Hz,0.000274
End,0.00004
For,0.000269
Speaker THD Value @15000Hz,0.000265
End,0.000039
For,0.000167
Speaker THD Value @15500Hz,0.000199
End,0.000047
For,0.000301
Speaker THD Value @16000Hz,0.000179
End,0.000027
For,0.000539
Speaker THD Value @16500Hz,0.000207
End,0.00004
For,0.000179
Speaker THD Value @17000Hz,0.00026
End,0.000024
For,0.000249
Speaker THD Value @17500Hz,0.000153
End,0.000023
For,0.000157
Speaker THD Value @18000Hz,0.000198
End,0.000051
For,0.000179
Speaker THD Value @18500Hz,0.000183
End,0.000113
For,0.000176
Speaker THD Value @19000Hz,0.000214
End,0.000028
For,0.000176
Speaker THD Value @19500Hz,0.000172
End,0.000108
For,0.000242
Speaker THD Value @20000Hz,0.000213
End,0.000042
Gap_50_Minus_1900,0.000184
Disconnect,1.077162
